customer_id,order_id,offer_id,timestamp
85396,47746,1,2025-02-05
43065,47749,3,2025-03-31
27423,47752,2,2025-09-18
93241,47766,1,2025-04-24
21770,47767,3,2025-03-08
99760,47772,4,2025-10-30
2577,47774,3,2025-08-12
23146,47777,1,2025-02-08
23673,47780,2,2025-03-02
56367,47782,2,2025-08-16
22217,47784,1,2025-01-19
91637,47786,1,2025-10-25
3061,47789,2,2025-12-12
96063,47802,3,2025-12-03
48861,47807,3,2025-11-24
4965,47810,4,2025-01-10
73660,47818,3,2025-01-03
34543,47820,1,2025-01-30
4962,47833,1,2025-03-03
69522,47837,3,2025-08-19
62027,47843,2,2025-07-31
99524,47844,2,2025-03-02
89050,47846,3,2025-07-02
15508,47847,2,2025-08-05
66616,47852,3,2025-11-11
86363,47862,4,2025-06-10
35420,47871,2,2025-12-27
12944,47876,2,2025-01-07
41733,47877,1,2025-02-05
51863,47888,4,2025-11-14
9930,47898,4,2025-06-09
204,47914,2,2025-05-21
55354,47922,2,2025-08-08
47564,47934,4,2025-05-19
82531,47947,3,2025-12-18
48830,47951,2,2025-03-18
84685,47962,1,2025-12-07
86960,47967,3,2025-07-06
28404,47987,4,2025-07-07
84480,47991,1,2025-12-14
12482,48001,2,2025-02-25
915,48008,4,2025-05-27
68914,48011,4,2025-09-15
54163,48025,3,2025-05-20
70457,48030,1,2025-04-29
24077,48033,1,2025-11-11
66556,48040,2,2025-07-25
14542,48044,4,2025-02-13
87361,48049,3,2025-08-10
18062,48051,4,2025-04-12
82558,48062,2,2025-03-02
35139,48076,4,2025-09-22
53159,48080,4,2025-05-25
99753,48083,1,2025-06-23
16290,48096,2,2025-01-10
95675,48099,1,2025-06-10
84716,48108,4,2025-03-24
1990,48114,3,2025-07-14
64394,48127,1,2025-05-14
55694,48139,3,2025-05-01
37012,48142,4,2025-06-06
41515,48162,1,2025-08-05
86573,48168,3,2025-08-24
91355,48180,2,2025-03-29
57169,48196,3,2025-01-16
18001,48204,3,2025-01-28
2069,48207,1,2025-12-12
81994,48214,2,2025-04-07
23973,48216,1,2025-05-26
64434,48226,3,2025-07-15
36320,48231,2,2025-10-25
6248,48234,2,2025-06-10
24740,48239,1,2025-05-27
63075,48240,1,2025-02-09
2294,48241,1,2025-12-04
86047,48246,3,2025-04-01
82785,48248,2,2025-11-09
80153,48249,3,2025-09-18
7419,48255,2,2025-08-28
40446,48272,3,2025-06-14
21822,48284,3,2025-02-14
37704,48290,4,2025-11-30
71599,48291,4,2025-10-19
14461,48294,2,2025-08-20
42701,48295,4,2025-06-07
46335,48315,1,2025-02-21
74495,48331,2,2025-09-20
14807,48347,2,2025-06-16
58512,48349,2,2025-04-16
29104,48356,4,2025-06-13
86138,48360,4,2025-12-24
80794,48371,4,2025-11-23
87550,48381,1,2025-01-24
86681,48386,3,2025-09-26
17426,48393,2,2025-09-03
33085,48397,1,2025-10-18
69351,48398,4,2025-02-13
95215,48404,2,2025-04-01
48634,48406,2,2025-06-08
21992,48408,4,2025-10-04
86718,48409,4,2025-01-12
17247,48414,2,2025-01-14
44976,48417,2,2025-03-15
981,48418,1,2025-12-19
93789,48420,4,2025-10-04
33175,48429,4,2025-06-22
61216,48435,1,2025-04-08
29526,48438,4,2025-09-13
63181,48441,3,2025-12-07
56676,48457,4,2025-10-16
99566,48458,1,2025-08-28
72459,48459,2,2025-09-04
57602,48466,1,2025-12-18
65654,48479,3,2025-10-28
21856,48480,4,2025-11-21
42116,48488,4,2025-02-03
95506,48494,4,2025-05-30
13207,48501,4,2025-03-06
36768,48506,4,2025-03-16
63524,48509,1,2025-03-29
33738,48513,2,2025-11-03
90146,48534,3,2025-04-28
52996,48537,1,2025-05-04
25554,48539,2,2025-04-09
15204,48542,4,2025-12-06
1639,48543,1,2025-02-06
39476,48544,3,2025-10-19
82621,48545,4,2025-02-26
43316,48548,2,2025-11-08
13212,48550,4,2025-12-05
83261,48556,3,2025-05-08
48428,48563,4,2025-03-12
76476,48565,1,2025-07-29
97807,48566,2,2025-11-12
43728,48571,2,2025-08-21
58735,48573,3,2025-11-04
5859,48575,4,2025-03-06
89051,48586,4,2025-04-18
43706,48591,3,2025-08-04
57915,48607,2,2025-10-23
90845,48613,3,2025-10-20
75654,48617,4,2025-10-19
48224,48618,2,2025-05-14
43046,48623,1,2025-06-07
43248,48632,4,2025-02-16
47978,48633,1,2025-01-31
84481,48636,2,2025-12-31
61866,48637,4,2025-07-23
60971,48638,2,2025-03-13
51019,48639,4,2025-10-07
44139,48645,3,2025-02-09
10943,48650,4,2025-01-11
99814,48667,4,2025-01-08
60636,48670,1,2025-11-02
98327,48679,4,2025-06-15
52056,48688,2,2025-01-09
4621,48690,1,2025-02-08
87191,48694,2,2025-03-26
74497,48716,1,2025-07-15
1668,48718,3,2025-07-12
16696,48729,1,2025-07-24
26921,48731,2,2025-07-19
59167,48743,4,2025-04-13
28290,48744,3,2025-09-13
52380,48746,1,2025-04-07
15491,48749,2,2025-10-30
45000,48774,1,2025-01-28
62701,48776,4,2025-03-20
34353,48791,1,2025-01-04
95928,48796,2,2025-10-03
35954,48798,4,2025-08-20
8099,48807,2,2025-09-21
24943,48811,2,2025-03-07
97690,48817,1,2025-08-18
37816,48818,1,2025-11-10
24665,48820,2,2025-11-08
46264,48826,1,2025-10-04
88418,48830,2,2025-08-29
62935,48863,3,2025-09-26
28829,48873,2,2025-01-14
18971,48885,4,2025-10-14
21925,48887,4,2025-07-23
38305,48898,1,2025-05-31
96810,48913,2,2025-05-17
51044,48926,1,2025-11-10
49066,48928,4,2025-10-05
18848,48940,3,2025-05-23
44113,48944,4,2025-06-14
14586,48951,4,2025-11-12
92894,48952,1,2025-02-27
21758,48959,1,2025-08-16
25072,48968,4,2025-10-19
72909,48980,1,2025-01-16
68403,48985,1,2025-02-05
32152,48996,1,2025-11-07
65384,48997,3,2025-02-11
80961,49005,3,2025-08-25
57813,49012,3,2025-07-25
90794,49018,4,2025-07-24
7071,49027,2,2025-08-18
3723,49033,3,2025-09-16
76517,49051,1,2025-09-28
42375,49057,3,2025-11-24
89683,49058,2,2025-01-10
63482,49061,2,2025-06-13
92356,49067,1,2025-08-04
25171,49071,1,2025-03-29
62984,49072,3,2025-04-09
38068,49075,1,2025-12-29
32845,49076,1,2025-10-05
80112,49080,4,2025-01-29
73786,49084,4,2025-11-16
38925,49085,4,2025-09-21
2867,49090,4,2025-05-28
8140,49106,1,2025-11-06
87286,49114,1,2025-09-03
39158,49115,1,2025-10-20
93031,49116,4,2025-05-30
64221,49130,1,2025-12-10
66855,49135,4,2025-10-11
78754,49141,4,2025-07-31
92160,49150,1,2025-01-22
36759,49154,2,2025-01-28
44356,49158,3,2025-01-08
27787,49159,3,2025-07-08
58857,49163,2,2025-09-09
92938,49166,1,2025-03-04
94729,49169,4,2025-04-18
10594,49170,1,2025-09-18
57922,49174,1,2025-07-17
32556,49178,1,2025-05-11
82813,49180,4,2025-10-13
26803,49184,4,2025-10-21
75688,49194,3,2025-05-05
77952,49205,3,2025-10-18
41971,49210,1,2025-05-10
16786,49226,1,2025-09-19
19655,49245,4,2025-12-11
76276,49249,4,2025-06-13
71700,49282,3,2025-04-19
41123,49287,1,2025-10-15
30591,49288,2,2025-01-25
68396,49289,1,2025-12-21
86444,49300,2,2025-03-23
21451,49310,1,2025-06-12
2109,49312,2,2025-12-06
72354,49319,2,2025-12-08
56412,49339,4,2025-11-03
15426,49342,3,2025-04-08
74900,49351,1,2025-07-29
6131,49354,1,2025-03-14
61326,49355,4,2025-12-16
20759,49356,2,2025-10-30
83184,49359,1,2025-02-10
48723,49371,4,2025-11-01
558,49373,4,2025-07-07
93717,49382,2,2025-03-25
1312,49395,1,2025-08-27
9072,49396,3,2025-10-04
71760,49407,2,2025-10-19
76949,49410,4,2025-11-11
3798,49423,1,2025-10-25
78018,49425,1,2025-04-23
14982,49432,2,2025-12-24
84274,49433,2,2025-02-27
46957,49435,4,2025-12-24
27199,49437,3,2025-07-03
31605,49442,3,2025-06-24
75853,49447,4,2025-01-23
45565,49458,1,2025-03-24
42847,49461,3,2025-01-16
45657,49465,1,2025-01-22
39405,49474,3,2025-08-30
35233,49479,1,2025-02-26
5356,49480,1,2025-11-30
17951,49492,2,2025-01-18
90493,49526,3,2025-11-26
25983,49542,4,2025-01-14
63060,49543,3,2025-08-20
4118,49562,2,2025-11-16
26186,49570,4,2025-09-19
50527,49573,4,2025-11-19
48916,49583,1,2025-11-11
16836,49586,4,2025-04-29
37557,49587,3,2025-08-21
76460,49594,3,2025-12-21
59932,49595,1,2025-03-03
98292,49597,1,2025-07-10
62557,49606,4,2025-07-08
7760,49609,1,2025-02-06
53511,49616,3,2025-05-21
43280,49617,2,2025-05-21
33837,49633,2,2025-11-30
83338,49644,2,2025-10-27
14319,49646,4,2025-05-04
75384,49652,2,2025-06-18
31955,49660,4,2025-07-25
13966,49673,1,2025-05-15
12721,49680,4,2025-06-07
31300,49691,2,2025-05-30
34022,49698,4,2025-08-31
31141,49703,1,2025-11-20
15334,49737,4,2025-05-25
4279,49741,2,2025-11-17
16965,49744,2,2025-05-11
77945,49750,4,2025-11-17
50132,49751,2,2025-06-08
15406,49758,1,2025-06-16
58541,49765,2,2025-04-28
2044,49769,1,2025-05-04
92524,49794,1,2025-02-17
45325,49795,4,2025-03-04
70427,49812,4,2025-01-19
21896,49816,4,2025-12-13
5176,49821,3,2025-02-10
82939,49822,3,2025-08-14
94445,49824,4,2025-02-05
86684,49825,1,2025-08-07
20162,49831,3,2025-03-17
74811,49837,4,2025-03-16
56022,49841,1,2025-10-28
68076,49843,1,2025-09-25
83931,49850,4,2025-10-24
4596,49863,2,2025-07-02
92746,49869,4,2025-05-28
83452,49871,3,2025-12-04
20788,49873,3,2025-09-14
60404,49877,4,2025-01-14
19316,49882,4,2025-12-30
21423,49890,2,2025-09-10
75167,49895,2,2025-09-08
94650,49901,2,2025-12-21
49029,49905,3,2025-07-15
66308,49937,1,2025-07-06
66315,49938,4,2025-09-08
59767,49940,3,2025-10-03
19293,49961,4,2025-04-15
13377,49963,1,2025-01-25
52775,49968,3,2025-06-23
82248,49976,4,2025-06-24
7890,49983,4,2025-03-23
60539,49990,2,2025-01-29
46610,50011,3,2025-08-18
9590,50015,4,2025-01-03
8565,50020,3,2025-01-02
41916,50028,2,2025-03-26
58465,50029,3,2025-10-28
42368,50034,1,2025-04-26
82594,50041,3,2025-07-08
81496,50044,3,2025-05-11
88618,50047,4,2025-02-28
17232,50056,2,2025-10-07
82509,50060,4,2025-10-24
36471,50063,2,2025-03-09
77599,50064,3,2025-10-16
251,50072,1,2025-10-08
56922,50074,4,2025-05-12
84861,50077,4,2025-02-04
14561,50078,3,2025-11-25
91236,50079,3,2025-09-25
38240,50081,4,2025-01-11
36752,50096,2,2025-11-18
57760,50098,4,2025-11-19
68289,50112,1,2025-10-04
1765,50116,1,2025-02-28
1757,50126,1,2025-11-03
23116,50129,1,2025-04-09
24965,50133,2,2025-02-22
19326,50134,4,2025-04-22
57417,50144,2,2025-02-24
55318,50156,2,2025-06-11
5522,50164,2,2025-09-15
27932,50178,2,2025-05-16
93288,50184,3,2025-05-30
61792,50185,3,2025-10-09
52271,50189,2,2025-05-12
14037,50194,4,2025-08-07
67193,50223,4,2025-07-19
17855,50225,4,2025-02-23
7488,50228,4,2025-09-19
3112,50230,4,2025-03-19
81292,50240,4,2025-08-18
25831,50245,2,2025-10-10
77266,50248,3,2025-11-03
64394,50267,4,2025-09-25
37923,50268,3,2025-05-03
16237,50271,1,2025-08-31
3807,50286,4,2025-12-19
38732,50291,4,2025-01-03
92023,50293,3,2025-01-08
84001,50294,1,2025-02-19
75322,50299,1,2025-01-14
6453,50304,4,2025-03-13
66042,50312,2,2025-12-29
17137,50314,4,2025-12-03
10190,50317,2,2025-06-24
53666,50318,3,2025-11-09
41927,50338,2,2025-06-01
4626,50343,4,2025-10-15
9022,50345,2,2025-11-19
97729,50355,1,2025-03-09
45102,50377,2,2025-06-29
31262,50379,4,2025-07-10
54549,50381,4,2025-03-31
93414,50385,4,2025-05-05
36715,50397,3,2025-03-14
83625,50401,3,2025-05-15
46023,50408,1,2025-10-28
16724,50413,3,2025-08-10
97830,50421,4,2025-10-13
51146,50422,3,2025-12-16
72018,50444,1,2025-09-05
73201,50462,1,2025-01-05
69879,50466,1,2025-02-28
15511,50467,1,2025-04-13
63059,50472,1,2025-06-22
70408,50476,1,2025-04-25
61762,50480,2,2025-11-21
64411,50485,1,2025-07-25
95852,50496,4,2025-06-25
39996,50503,3,2025-04-16
99027,50509,2,2025-05-19
66123,50514,2,2025-11-13
60391,50518,4,2025-12-07
34734,50519,3,2025-05-07
95907,50527,4,2025-01-08
39477,50532,2,2025-09-10
49384,50535,1,2025-12-05
58264,50545,3,2025-03-27
1387,50550,2,2025-05-10
31936,50559,4,2025-07-05
43860,50585,3,2025-01-06
61607,50605,2,2025-01-16
74269,50609,1,2025-06-24
3502,50611,2,2025-08-13
60885,50612,2,2025-11-25
61189,50613,2,2025-05-09
39322,50629,1,2025-09-06
37075,50634,4,2025-09-04
77012,50637,2,2025-09-01
12535,50642,3,2025-01-22
98568,50649,4,2025-06-14
31951,50660,4,2025-11-28
83803,50672,3,2025-07-18
3551,50675,1,2025-05-25
26754,50681,3,2025-08-16
28711,50682,3,2025-06-19
27884,50689,2,2025-03-29
67837,50692,1,2025-05-07
73996,50694,3,2025-05-29
83544,50697,4,2025-03-30
27414,50702,3,2025-12-03
62199,50718,1,2025-06-08
87956,50721,3,2025-09-30
47951,50723,4,2025-09-07
55329,50726,3,2025-09-25
22168,50728,4,2025-02-26
47275,50730,1,2025-03-27
81975,50746,4,2025-10-19
77124,50749,4,2025-07-15
46262,50750,2,2025-07-04
6363,50752,2,2025-06-07
28905,50753,3,2025-09-25
35850,50762,2,2025-06-24
61118,50772,4,2025-03-14
15149,50779,1,2025-10-21
34198,50784,4,2025-03-02
45880,50798,2,2025-11-22
67483,50817,1,2025-11-29
47856,50819,4,2025-05-21
62181,50822,4,2025-08-12
84320,50826,4,2025-08-23
71840,50830,4,2025-09-09
92930,50834,2,2025-12-19
4647,50854,4,2025-09-11
92709,50855,2,2025-07-04
52917,50856,4,2025-07-25
15384,50858,2,2025-02-06
68635,50859,4,2025-12-24
73129,50865,2,2025-04-05
36425,50869,2,2025-02-18
7367,50872,4,2025-02-22
67149,50887,2,2025-10-24
37068,50889,4,2025-04-23
71327,50891,1,2025-03-31
72816,50899,3,2025-12-16
73123,50914,2,2025-09-20
22269,50920,3,2025-10-29
27299,50921,2,2025-06-29
91837,50928,3,2025-07-29
6203,50929,1,2025-01-02
40113,50932,3,2025-04-18
38160,50963,3,2025-10-23
71932,50970,1,2025-01-08
29725,50975,4,2025-02-26
73414,50977,3,2025-01-21
81411,50988,2,2025-08-12
7098,50998,2,2025-01-28
21266,50999,1,2025-05-27
3983,51003,1,2025-09-23
32554,51012,2,2025-04-01
89266,51015,1,2025-12-04
88907,51019,3,2025-01-07
88229,51046,1,2025-01-15
56507,51050,3,2025-07-23
98918,51053,2,2025-11-23
41494,51063,1,2025-06-30
19814,51067,1,2025-07-09
76793,51069,2,2025-11-30
5008,51070,2,2025-07-03
85303,51071,2,2025-10-02
4714,51073,1,2025-06-17
35639,51074,2,2025-02-18
73787,51076,2,2025-09-26
87898,51083,4,2025-01-24
474,51085,3,2025-12-14
30950,51087,1,2025-12-30
23739,51100,3,2025-02-02
34163,51103,1,2025-12-09
78601,51104,2,2025-11-27
26024,51111,4,2025-11-19
182,51113,3,2025-10-25
27030,51114,3,2025-04-20
20079,51115,3,2025-03-14
57673,51118,3,2025-06-07
29872,51121,3,2025-10-06
64467,51134,1,2025-12-11
22977,51136,4,2025-03-26
27460,51142,2,2025-09-15
99070,51147,1,2025-04-25
16710,51174,2,2025-12-10
15204,51177,1,2025-08-19
89876,51181,1,2025-08-07
37655,51207,1,2025-10-21
26540,51211,2,2025-05-16
64831,51220,4,2025-04-30
96213,51223,3,2025-11-17
49117,51224,3,2025-12-04
19046,51232,3,2025-12-13
90108,51250,1,2025-09-14
60196,51262,1,2025-08-29
72202,51276,3,2025-03-23
77697,51278,2,2025-05-01
66899,51283,3,2025-06-10
21162,51285,2,2025-05-18
81819,51287,4,2025-06-18
38359,51290,2,2025-11-03
55141,51291,3,2025-01-19
61278,51293,4,2025-08-28
88298,51308,1,2025-09-14
5191,51311,4,2025-01-09
90193,51324,3,2025-05-07
7460,51331,2,2025-11-30
10245,51342,2,2025-04-01
59672,51353,3,2025-03-26
56015,51355,3,2025-02-18
1187,51364,1,2025-10-29
18908,51366,1,2025-11-22
77502,51379,3,2025-02-20
24518,51395,4,2025-06-17
53296,51399,2,2025-04-17
89779,51403,3,2025-09-02
69367,51429,3,2025-01-28
10959,51430,1,2025-07-03
21332,51431,1,2025-05-10
38734,51439,4,2025-03-23
80164,51450,1,2025-12-04
48147,51471,1,2025-09-21
79684,51477,4,2025-10-07
24031,51483,4,2025-02-12
13975,51484,1,2025-06-30
37113,51487,3,2025-11-02
48233,51501,1,2025-02-28
1509,51505,2,2025-07-05
61267,51519,3,2025-02-08
45042,51521,4,2025-04-04
77122,51534,3,2025-10-22
24873,51548,1,2025-04-13
92272,51561,4,2025-09-24
14523,51568,3,2025-01-02
79735,51571,2,2025-03-28
31018,51573,3,2025-08-04
87376,51574,3,2025-09-15
9145,51576,3,2025-12-25
71460,51585,4,2025-04-29
5588,51593,1,2025-08-03
99516,51594,3,2025-06-17
27382,51615,1,2025-06-30
64051,51621,2,2025-04-22
52863,51626,1,2025-08-28
43210,51627,2,2025-03-24
6754,51649,3,2025-11-21
32714,51657,3,2025-01-05
64677,51659,1,2025-06-18
29015,51660,1,2025-12-22
40271,51670,2,2025-05-30
52593,51678,3,2025-03-10
68013,51681,2,2025-01-25
69129,51692,3,2025-05-26
64405,51695,3,2025-10-30
28011,51696,1,2025-06-30
54102,51699,4,2025-01-20
23154,51716,1,2025-03-19
63760,51718,4,2025-10-29
76126,51719,2,2025-02-02
12820,51720,1,2025-06-07
27341,51721,4,2025-08-18
67480,51739,1,2025-08-20
6578,51745,2,2025-08-31
32157,51747,1,2025-06-07
35579,51750,4,2025-02-13
53982,51760,1,2025-12-16
16792,51766,4,2025-09-08
90823,51767,2,2025-03-16
97948,51768,2,2025-01-12
61791,51770,3,2025-11-24
71470,51772,4,2025-11-27
1567,51774,4,2025-03-01
62864,51775,4,2025-02-09
77951,51779,1,2025-01-27
5523,51786,3,2025-08-18
12673,51793,3,2025-03-18
64064,51797,2,2025-01-03
76039,51799,3,2025-01-31
45583,51802,4,2025-11-08
28245,51807,3,2025-05-21
47933,51809,4,2025-12-26
67095,51811,1,2025-06-24
37891,51813,1,2025-12-04
75082,51818,2,2025-07-02
68537,51820,3,2025-08-06
95619,51830,2,2025-10-14
39589,51831,3,2025-06-23
93771,51844,3,2025-12-06
50082,51847,3,2025-12-11
95544,51856,4,2025-08-19
77564,51859,2,2025-11-23
79432,51866,4,2025-06-08
41954,51870,3,2025-01-29
55957,51876,2,2025-11-30
46214,51877,4,2025-05-03
1672,51883,3,2025-06-09
19678,51906,1,2025-03-03
48730,51914,3,2025-10-05
83770,51923,2,2025-08-16
89406,51924,3,2025-08-26
89620,51941,4,2025-02-07
24288,51969,2,2025-12-31
41277,51972,2,2025-12-31
21763,51973,4,2025-06-06
46938,51975,3,2025-02-08
87038,51977,1,2025-03-20
67656,51989,1,2025-01-17
65247,51998,4,2025-02-17
48755,52001,2,2025-09-29
29301,52002,2,2025-11-09
2782,52014,1,2025-09-20
92430,52017,1,2025-01-06
42507,52027,4,2025-11-27
7756,52039,2,2025-11-22
8003,52043,1,2025-09-10
70124,52046,2,2025-02-19
10972,52050,3,2025-12-13
343,52067,3,2025-07-28
57588,52068,4,2025-01-09
55712,52082,2,2025-10-14
38450,52084,4,2025-06-03
29288,52092,3,2025-01-31
34685,52095,3,2025-10-16
59984,52099,2,2025-05-18
65204,52103,2,2025-11-24
296,52107,1,2025-04-28
34498,52110,4,2025-01-06
16489,52112,3,2025-05-22
39944,52114,1,2025-09-03
28073,52116,3,2025-06-29
64696,52141,2,2025-09-19
27327,52144,4,2025-07-25
5000,52147,1,2025-10-05
40261,52162,1,2025-02-09
36174,52164,1,2025-09-16
57952,52177,3,2025-10-09
93101,52178,1,2025-06-22
23635,52179,4,2025-05-31
53196,52180,4,2025-12-23
22527,52181,2,2025-04-14
49580,52182,1,2025-09-05
57840,52185,4,2025-12-04
94437,52186,2,2025-04-15
54555,52197,2,2025-03-05
68921,52201,2,2025-10-03
21553,52216,3,2025-02-18
39049,52219,2,2025-05-28
61634,52220,2,2025-04-03
98264,52225,2,2025-09-19
44674,52231,3,2025-12-04
71280,52234,2,2025-04-01
42562,52237,4,2025-12-07
43837,52247,3,2025-01-07
39259,52257,4,2025-07-10
60768,52259,4,2025-09-02
19948,52263,3,2025-08-25
18545,52266,3,2025-04-12
48577,52280,4,2025-03-12
8930,52282,4,2025-01-15
31230,52284,4,2025-07-16
24792,52287,4,2025-01-26
23698,52291,2,2025-06-09
57398,52297,4,2025-11-14
66264,52308,4,2025-01-16
71021,52312,3,2025-10-10
63887,52315,4,2025-10-23
4081,52318,4,2025-11-29
73375,52320,2,2025-10-08
6539,52321,2,2025-05-22
19883,52323,2,2025-09-04
67890,52331,2,2025-12-04
81247,52338,4,2025-09-18
83033,52345,3,2025-01-30
70904,52347,1,2025-04-27
87016,52351,4,2025-11-05
8299,52354,4,2025-07-06
99072,52366,2,2025-07-16
47620,52371,2,2025-09-23
91031,52375,2,2025-04-21
49016,52380,4,2025-12-18
70227,52382,3,2025-02-25
56453,52394,3,2025-04-21
69925,52397,2,2025-02-19
31066,52402,2,2025-08-31
57136,52411,4,2025-04-20
87538,52442,3,2025-06-18
30018,52444,4,2025-10-03
88102,52445,4,2025-05-11
28741,52446,4,2025-01-06
61566,52454,2,2025-12-10
69378,52457,4,2025-04-30
21732,52482,4,2025-11-15
88897,52487,2,2025-07-12
16385,52497,4,2025-07-27
83326,52499,4,2025-07-10
5973,52500,1,2025-11-01
8689,52507,3,2025-04-08
32082,52518,2,2025-05-24
31906,52519,1,2025-11-06
11697,52522,2,2025-09-13
90611,52532,2,2025-01-07
6273,52536,3,2025-05-02
44616,52537,3,2025-10-08
99754,52538,1,2025-09-18
87953,52539,1,2025-10-13
26337,52540,3,2025-03-19
46741,52557,4,2025-04-14
11866,52563,2,2025-12-15
57766,52567,3,2025-09-21
9658,52570,4,2025-08-03
8698,52573,1,2025-07-12
12071,52574,1,2025-08-30
27300,52588,3,2025-06-22
36250,52599,3,2025-04-23
20115,52605,2,2025-08-14
88181,52609,4,2025-08-27
73269,52610,3,2025-11-13
94222,52613,2,2025-09-18
68971,52618,4,2025-12-25
22061,52632,4,2025-03-05
36589,52634,3,2025-02-09
57395,52635,2,2025-02-19
68312,52650,4,2025-07-19
98476,52652,2,2025-09-05
88994,52655,3,2025-03-29
81857,52677,3,2025-07-19
16855,52690,1,2025-10-03
95333,52692,2,2025-12-29
38870,52693,4,2025-03-14
14383,52705,1,2025-01-25
39439,52713,3,2025-04-21
93283,52727,3,2025-09-15
30867,52730,2,2025-06-12
62270,52733,4,2025-04-13
200,52735,4,2025-03-01
21064,52736,2,2025-03-19
11150,52738,2,2025-10-20
97457,52740,4,2025-01-21
77853,52743,4,2025-08-20
66718,52753,2,2025-04-30
52988,52769,2,2025-02-07
87472,52778,3,2025-08-30
16667,52784,2,2025-05-29
78212,52785,3,2025-12-29
90125,52786,4,2025-03-04
64895,52796,2,2025-12-02
32604,52798,1,2025-06-03
58585,52799,4,2025-11-07
6804,52816,2,2025-05-15
47075,52825,4,2025-09-28
87596,52835,4,2025-03-28
44652,52843,2,2025-03-11
88777,52850,2,2025-10-29
67760,52854,3,2025-05-14
9697,52865,2,2025-10-06
3480,52887,2,2025-10-14
33720,52888,4,2025-05-08
949,52898,2,2025-10-02
26648,52900,4,2025-03-25
63158,52903,1,2025-12-29
67463,52905,1,2025-02-23
3566,52912,2,2025-04-11
93000,52916,3,2025-01-01
80796,52918,2,2025-05-12
92790,52925,1,2025-09-11
97882,52928,4,2025-12-30
40921,52930,1,2025-12-01
41837,52935,2,2025-05-04
40409,52937,2,2025-07-22
75314,52938,4,2025-09-15
78372,52945,1,2025-09-30
35461,52946,3,2025-09-27
17933,52947,1,2025-04-01
68943,52948,3,2025-08-05
53538,52954,2,2025-12-23
53981,52956,2,2025-10-29
37200,52972,1,2025-12-25
65554,52983,4,2025-03-23
20082,52989,1,2025-05-17
27599,52999,2,2025-08-03
93314,53017,3,2025-02-04
52656,53021,2,2025-12-24
59145,53024,4,2025-01-12
85191,53028,1,2025-12-23
15812,53033,1,2025-04-07
50069,53037,1,2025-07-31
87222,53067,3,2025-06-19
16835,53080,1,2025-09-06
37863,53083,4,2025-09-09
99270,53093,4,2025-11-05
4412,53095,3,2025-07-03
65252,53102,2,2025-04-17
41755,53106,1,2025-03-19
6834,53112,2,2025-09-03
54255,53114,3,2025-03-24
58549,53115,4,2025-07-22
93854,53124,1,2025-01-31
16355,53130,2,2025-10-18
36041,53136,1,2025-06-30
38288,53141,3,2025-01-16
54914,53147,4,2025-03-22
42040,53151,4,2025-02-27
37173,53155,3,2025-11-14
35041,53156,1,2025-09-21
82974,53159,2,2025-07-26
71038,53161,2,2025-03-05
96768,53169,1,2025-08-06
65337,53171,3,2025-11-22
90264,53177,4,2025-11-24
51833,53193,4,2025-04-27
73574,53204,4,2025-10-05
58767,53205,3,2025-06-20
41127,53208,2,2025-07-19
64027,53210,3,2025-12-10
39539,53225,2,2025-05-05
58657,53227,3,2025-11-21
62638,53234,1,2025-11-16
95347,53240,3,2025-01-03
59005,53242,2,2025-06-26
57364,53247,2,2025-08-01
68403,53260,1,2025-12-01
86616,53261,2,2025-07-29
69392,53271,3,2025-02-22
2255,53277,2,2025-03-16
80857,53278,3,2025-05-27
52946,53279,1,2025-07-09
20113,53282,4,2025-10-22
62855,53284,2,2025-10-02
72642,53301,1,2025-06-04
8859,53303,4,2025-03-26
48083,53311,4,2025-07-04
87593,53316,1,2025-11-07
82418,53327,3,2025-11-13
38939,53339,3,2025-12-31
75500,53346,4,2025-11-29
96318,53353,4,2025-11-15
10158,53363,4,2025-01-09
75051,53368,1,2025-03-16
75630,53384,4,2025-04-24
99467,53387,1,2025-11-15
47506,53390,2,2025-08-19
11035,53400,1,2025-08-19
1606,53403,1,2025-06-08
27729,53407,4,2025-07-02
78131,53411,3,2025-08-17
65714,53413,1,2025-02-01
70069,53423,2,2025-06-02
63679,53425,4,2025-07-25
79407,53430,2,2025-09-03
42922,53439,2,2025-02-10
70988,53445,1,2025-10-23
63922,53447,2,2025-02-24
86670,53448,3,2025-11-14
29963,53449,3,2025-06-08
64,53451,1,2025-09-23
41284,53467,2,2025-05-05
9374,53473,4,2025-03-02
92953,53479,4,2025-10-23
56087,53491,2,2025-06-17
41925,53497,1,2025-05-06
38417,53504,4,2025-07-31
46126,53505,1,2025-07-19
78094,53511,1,2025-01-09
48249,53514,1,2025-04-06
21628,53522,2,2025-04-24
76753,53533,4,2025-01-21
1456,53534,3,2025-05-30
51257,53541,3,2025-10-05
18717,53542,1,2025-10-09
55864,53546,4,2025-04-18
30471,53547,4,2025-04-05
7632,53548,4,2025-01-16
74508,53551,4,2025-01-16
27477,53555,4,2025-10-04
11821,53559,3,2025-08-18
23672,53563,2,2025-12-29
80111,53565,2,2025-04-13
66247,53571,4,2025-04-03
5355,53573,1,2025-02-06
49209,53578,3,2025-08-03
37430,53580,2,2025-05-27
98475,53582,1,2025-11-10
58227,53585,3,2025-05-18
97407,53588,3,2025-03-19
68779,53591,1,2025-07-11
86028,53608,1,2025-07-27
